R3RW5TBLBF95H4,"







  
    ","Reviewed in France on October 9, 2018",1.0 out of 5 stars,"
  Une cata pour exploiter les fichiers.. pas du tout intuitif. Prévoir des sim avec beaucoup de stockage !!
"
R31II0PLNL1ME5,"







  
    ","Reviewed in Mexico on March 3, 2020",1.0 out of 5 stars,"
  La pedí por error. Llegó y me gustó mucho ya no la quiero devolver . Pero se calienta mucho en el momento de grabar . Me gustaría saber las condiciones de garantía???
"
RZHIWWURROFOL,"







  
    ","Reviewed in Mexico on July 26, 2020",1.0 out of 5 stars,"
  Muy frágiles las tapas la mía se abrió y se mojó por dentro , lástima porque me gustaba mucho pero no es muy segura para deportes acuáticos
"
R3KDLW1UGINQ3M,"







  
    ","Reviewed in Italy on May 16, 2020",5.0 out of 5 stars,"
  Buona camera 360, penso che migliore per questo prezzo
"
R1LHT9K4UAHGI4,"







  
    ","Reviewed in Mexico on June 4, 2018",5.0 out of 5 stars,"
  Muy buen producto, super recomendable. Los videos de la cámara son de muy buena calidad. Eso si, necesitarán un buen equipo para la edición de video.
"
R3NASDF8D1NAV2,"







  
    ","Reviewed in Mexico on November 7, 2019",5.0 out of 5 stars,"
  Exelente compra a la hora de viajar se capturan muy buenas tomas
"
RS8YJUXMFFCSJ,"







  
    ","Reviewed in Mexico on June 18, 2020",5.0 out of 5 stars,"
  Muy bien, para ser una cámara que salió hace 2 años funciona increíble y nos sirve en la agencia para l creación de recorridos virtuales
"
R2C4G7X84QJRMB,"







  
    ","Reviewed in Italy on August 16, 2019",4.0 out of 5 stars,"
  Ottima qualità foto e video."
R2HYYVXVB2MKAO,"







  
  
    ","Reviewed in Canada on May 10, 2020",1.0 out of 5 stars,"
   The box was delivered open and several items were missing
"
R1R8DPSBSSLK6V,"







  
    ","Reviewed in Mexico on April 24, 2019",5.0 out of 5 stars,"
  Una cámara deportiva muy buena en cuanto a calidad precio. La calidad de la imagen y video de verdad vale lo que cuesta.
"
RUU3HHAJOL6I6,"







  
  
    ","Reviewed in Mexico on July 1, 2019",5.0 out of 5 stars,"
  Excelente
"
R2GKYTNCJWDXUM,"







  
    ","Reviewed in Germany on June 18, 2019",3.0 out of 5 stars,"
  Die GoPro ist eine nette Spielerei aber nicht unbedingt empfehlenswert, da die Video bearbeitung leicht anstrengend und schwer ist
"
R2NI69L6PDKBFM,"







  
    ","Reviewed in Mexico on February 27, 2020",5.0 out of 5 stars,"
  Una excelente cámara, lo único complicado es editar el video en 360 requiere de tiempo y una buena computadora.
"
R3AQCQLJ4PMTV7,"







  
    ","Reviewed in Mexico on June 29, 2018",4.0 out of 5 stars,"
  tiene excelente imagen y la calidad es buenísima, no me acomodo debido a que no me acomode a la imagen 360 grados, pero es excelente producto.
"
R18GIK2787ETH4,"







  
  
    ","Reviewed in Canada on December 5, 2020",5.0 out of 5 stars,"
  Great
"
R3WQCYM352NGR,"







  
    ","Reviewed in France on April 14, 2020",4.0 out of 5 stars,"
  J’ai patienté avant de donner mon avis afin d’être objectif."
R34CD0Z76N9FG8,"







  
    ","Reviewed in Mexico on December 28, 2018",5.0 out of 5 stars,"
  Una cámara increíble seguro la volveré a comprar
"
R1VSKDEZC4FPH9,"







  
  
    ","Reviewed in Canada on March 14, 2019",4.0 out of 5 stars,"
  Great product! Packs up quick and has great quality. Needs a bit better card management location.
"
R3MRTL5PN7WZCT,"







  
    ","Reviewed in Germany on March 24, 2020",1.0 out of 5 stars,"
  Qualität der Bilder leider zu oft unscharf"
R3926AUCYODKBU,"







  
  
    ","Reviewed in Canada on April 10, 2020",5.0 out of 5 stars,"
  So fast shipment and such amazing Go Pro ; )) THANKS A LOT
"
R1YQP4OCYOFKMX,"







  
    ","Reviewed in Mexico on August 7, 2019",5.0 out of 5 stars,"
  Esta increible
"
R10PC2ZMSPFBHJ,"







  
    ","Reviewed in Mexico on April 25, 2019",5.0 out of 5 stars,"
  Perfecta para Vr
"
R12VX75THS12T3,"







  
    ","Reviewed in Mexico on March 20, 2020",5.0 out of 5 stars,"
  Súper importante actualizarla antes de usarla!!
"
R2RFRLKLJKKGP,"







  
  
    ","Reviewed in Australia on October 29, 2020",5.0 out of 5 stars,"
  As described
"
R6466J4W1U7L9,"







  
    ","Reviewed in Mexico on October 8, 2019",5.0 out of 5 stars,"
  Tarda mucho en bajar los videos.
"
ROURN7S0LSL5W,"







  
    ","Reviewed in Italy on July 5, 2019",5.0 out of 5 stars,"
  Ottimo prodotto tempi velocissii
"
R38X6S01M8232W,"







  
    ","Reviewed in Mexico on November 8, 2019",1.0 out of 5 stars,"
  Esta desprendido esta tapa
"
R55HP29Z7GY01,"







  
    ","Reviewed in Mexico on April 14, 2019",5.0 out of 5 stars,"
  sin detalles todo ok
"
R18I1ZPLS4O76T,"







  
    ","Reviewed in Mexico on August 26, 2018",5.0 out of 5 stars,"
  Excelente compra, vídeos 360 en calidad 5k.
"
RP483XNN61MI,"







  
  
    ","Reviewed in the United Kingdom on May 22, 2018",4.0 out of 5 stars,"
  The big let down of almost all 360 cameras I’ve used has been the user interface or the image stitching. Took the GoPro fusion to the climbing centre last night and the results are impressive. The camera produces great quality high resolution images and the user interface on the GoPro app allows you to make great photos in seconds. Videos are not as convinient to do. But that’s the nature of 5K resolution unfortunately."
R1LX7V84L41VPH,"







  
    ","Reviewed in France on January 1, 2019",5.0 out of 5 stars,"
  Impressionnante
"
R33SN6ENA358UE,"







  
  
    ","Reviewed in Canada on May 16, 2018",1.0 out of 5 stars,"
  This was a huge disappointment.  I read many reviews how bad the required software was but I thought they would have fixed it by now.  I was wrong.  The software was dead, would not even start the process and just crashed and I have a new computer with the newest Windows 10.  I tried to get support but they required me to PAY to get support!!"
R27ZV3XW9D3UR4,"







  
  
    ","Reviewed in the United Kingdom on May 28, 2018",1.0 out of 5 stars,"
  I have used camera for a week, but without desktop or laptop you just can’t share your photos or videos."
R2XGP4KJHCG5O4,"







  
  
    ","Reviewed in the United Kingdom on April 30, 2018",5.0 out of 5 stars,"
  Absolute beast. If you are a vlogger. Know that your content is gonna sky rocket off the roof!! Amazing purchase. Super happy. Only tiny downside is time to stitch footage. But thats gonna happen with any 5.2K 360 footage.
"
R4QOH42A4Y16H,"







  
    ","Reviewed in Germany on May 12, 2018",5.0 out of 5 stars,"
  +Extrem gute Stabilisierung. (als mein Osmo Mobile + iPhone)."
R20QS7JO2I68N6,"







  
  
    ","Reviewed in Canada on May 16, 2018",2.0 out of 5 stars,"
  I wanted to really like this camera, but GoPro's desktop and mobile app to process the 360 footage needs more work before it's ready for consumer use. The minimum computer requirements for the desktop app is totally understated by GoPro. The graphics card needs to be at least a GTX 1050 for reasonable stitching times (6 minutes of stitching time for every minute of footage). The mobile app for iOS needs proper stitching for 360 stills. 360 video stitches fine on the phone, but stitching for 360 stills is practically non-existent. How did software quality control miss this??? And there's also no way to control the horizon orientation when panning around 360 footage - it just spins in seemingly random directions. GoPro, please take a look at how Ricoh did their app for the Theta and take some notes.
"
R3B6D4HZPHSQCZ,"







  
    ","Reviewed in Italy on July 5, 2018",2.0 out of 5 stars,"
  Si tratta di un dispositivo NON PROFESSIONALE (il notturno lascia molto a desiderare) con un peso non indifferente e con l'inconveniente delle 2 memory card."
R248ALVG7VOWV7,"







  
  
    ","Reviewed in the United Kingdom on June 5, 2018",5.0 out of 5 stars,"
  Tried a few other 360 cameras and this is the best yet.
"
R3NT6PL342J7UX,"







  
  
    ","Reviewed in the United Kingdom on April 26, 2018",4.0 out of 5 stars,"
  the software does crash a bit in post production but this has the makings of a great 360 camera.
"
R2WAKVW06K0C3C,"







  
    ","Reviewed in Italy on August 8, 2018",2.0 out of 5 stars,"
  Molti i difetti di questa videocamera: scalda come un forno a microonde (ma se dovete cuocerci sopra qualcosa è ottima!) si spegne automaticamente dopo 15 minuti di ripresa (se la cosa che dovete cuocere ha tempo di cottura di 15 minuti esatti però è funzionale), non va per niente bene per gli sport estremi perché troppo delicata e non esiste un case protettivo dedicato (comunque cuocere non rientra fra queste attività estreme)."
R96R7450AP1RF,"







  
    ","Reviewed in Italy on July 23, 2018",1.0 out of 5 stars,"
  Per un oggetto che costa quasi 700 euro mi aspetteri la massima cura nell'imballaggio e nel trasporto. Purtroppo il trasporto è affidato a SDA, quindi il peggiore in assoluto. Se poi la confezione della GoPro viene semplicemente inserita in una scatola Amazon ed un po di carta solo da una parte, il risultato è scontato: scatola mezzo aperta da entrambi i lati, tutta schiacciata, e dentro che sballottolava la mia nuova GoPro Fusion."
R124PFTWCSDAUZ,"







  
    ","Reviewed in Germany on July 1, 2018",2.0 out of 5 stars,"
  Hab' die Fusion gekauft, weil in diversen Testberichten die Bildqualität sehr gelobt wurde. Mich interessieren nur Photos, mdait bin ich bei GoPro aber offenbar beim falschen Hersteller gelandet..."
R26M7DABE676F0,"







  
    ","Reviewed in Italy on September 17, 2018",4.0 out of 5 stars,"
  È la mia prima macchina fotografica a 360° e nonostante le sue piccole dimensioni ha un peso ben valido."
R2SKQ973R6K5GO,"







  
    ","Reviewed in Germany on July 27, 2018",4.0 out of 5 stars,"
  GoPros habe ich schon seit der zweiten Generation, und mich immer mal wieder mehr oder weniger damit rumärgern dürfen: Halbgare Firmware, Akkuprobleme, unzuverlässige Connectivity - alles keine Einzelprobleme, sondern Zeichen einer zu frühen Marktveröffentlichung, bei denen die Bugs entsprechend mit in Kauf genommen wurden."
R31Q80ZYDRZIS0,"







  
    ","Reviewed in Italy on May 14, 2018",1.0 out of 5 stars,"
  la macchina e le sue foto sono incredibili, ma il programma che fornisce gopro per fare l'unione delle immagini è qualcosa di abominevole, a parte la lentezza (considerato il pc da 4000 euro che ho), il programma si blocca ogni due secon, non riconosce le clip o quasi mai la gopro e devo manualmente scaricare tutto sul pc. il programma non è personalizzabile e quindi di base vi farà una esportazione sempre ad impostazioni di fabrica. la macchina è uscita da ormai diverso tempo e siamo ancora alla versione 1.0. questo è inaccettabile. per non dimenticare che l'app non è supportata da quasi nessun telefono
"
R3U0KYOQNXAWN3,"







  
    ","Reviewed in France on May 22, 2018",2.0 out of 5 stars,"
  Le premier modèle reçu a délivré des images avec des rayures, invisibles sur l'objectif, mais bien présentes en photo et vidéo (c'est inexploitaple, même pour le grand public). J'ai demandé un échange. Le second modèle... fait la même chose. On ne m'a pas proposé un troisième échange, j'attends donc un remboursement. Je ne sais pas si je n'ai pas de chance ou si je suis tombé sur une série défectueuse."
RROQTGSY4BH0B,"







  
  
    ","Reviewed in Canada on July 30, 2018",3.0 out of 5 stars,"
  Well this is unfortunate; apparently my relatively new PC is not strong enough to handle merging the video and spits out a codec error. I can't seem to get around it. Really unfortunate!"
R1NT2EP7O74NVU,"







  
    ","Reviewed in Germany on July 9, 2018",1.0 out of 5 stars,"
  Ich habe mir heute den ganzen Abend um die Ohren geschlagen um dann im Internet zu lesen, dass die Kompatibilität zu Android Handys sehr gering ist. Es heißt zwar immer bei gopro, dass die aktuellen Modelle der Smartphones benutzt werden sollen, allerdings funktioniert die gopro App nicht mit dem Samsung Note 8 (dachte es ist ziemlich neu)."
R1YN0L0Z00XK1Z,"







  
  
    ","Reviewed in Canada on August 8, 2018",2.0 out of 5 stars,"
  In terms of the quality of the camera there is no doubt that this has the same excellent quality as the other GoPro cameras. The videos are crisp, vibrant, beautiful, and the battery literally lasts forever. However, that's about all that's praise-worthy for this camera."
